!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible
sbtabreact1101	C01230 + C00156 <=> C13425 + C00013	R05616		testGeneSymbol1101	True
sbtabreact1102	C00006 + C05755 <=> C00080 + C00005 + C05754	R04962		testGeneSymbol1102	True
sbtabreact1103	C00025 <=> C00011 + C00334	R00261		testGeneSymbol1103	True
sbtabreact1104	C00714 + C00001 <=> C00470 + C00132	R06250		testGeneSymbol1104	True
sbtabreact1105	C00353 <=> C05421 + C00013	R10177		testGeneSymbol1105	True
sbtabreact1106	C00003 + C05764 <=> C00080 + C00004 + C05763	R04969		testGeneSymbol1106	True
sbtabreact1107	C00546 + C00006 + C00001 <=> C00022 + C00080 + C00005	R00205		testGeneSymbol1107	False
sbtabreact1108	C07281 + C15853 <=> C00986 + C15854	R07479		testGeneSymbol1108	True
sbtabreact1109	C00003 + C00001 + C01929 <=> C00080 + C00004 + C00135	R01163		testGeneSymbol1109	True
sbtabreact1110	C00075 + C00001 <=> C00105 + C00013	R00662		testGeneSymbol1110	True
sbtabreact1111	C00640 <=> C00001 + C00658	R02685		testGeneSymbol1111	True
sbtabreact1112	C01649 + C00148 + C00002 <=> C00020 + C02702 + C00013	R03661		testGeneSymbol1112	False
sbtabreact1113	C04419 + C00024 <=> C00083 + C06250	R04386		testGeneSymbol1113	True
sbtabreact1114	C00022 + C00131 <=> C00206 + C00074	R01138		testGeneSymbol1114	True
sbtabreact1115	C00006 + C00254 <=> C00080 + C00005 + C01179 + C00011	R01730		testGeneSymbol1115	True
sbtabreact1116	C00007 + C00314 <=> C00250 + C00027	R01711		testGeneSymbol1116	True
sbtabreact1117	C04692 + C00019 <=> C00021 + C16720	R08468		testGeneSymbol1117	True
sbtabreact1118	C01638 + C00002 + C00049 <=> C02984 + C00020 + C00013	R05577		testGeneSymbol1118	False
sbtabreact1119	C00001 + C00157 <=> C00416 + C00114	R01310		testGeneSymbol1119	True
sbtabreact1120	C01724 + C00007 + C00080 + C00005 <=> C00058 + C11455 + C00006 + C00001	R05640		testGeneSymbol1120	True
sbtabreact1121	C04895 + C00001 <=> C06148	R04639		testGeneSymbol1121	True
sbtabreact1122	C00001 + C00086 <=> C00014 + C00011	R00131		testGeneSymbol1122	True
sbtabreact1123	C00016 + C00527 <=> C01352 + C00877 + C00011	R02487		testGeneSymbol1123	False
sbtabreact1124	C00352 + C00024 <=> C00357 + C00010	R02058		testGeneSymbol1124	False
sbtabreact1125	C00009 + C00170 <=> C04188 + C00147	R01402		testGeneSymbol1125	True
sbtabreact1126	C00105 + C00013 <=> C00119 + C00106	R00966		testGeneSymbol1126	True
sbtabreact1127	C00416 + C00001 <=> C00009 + C00641	R02239		testGeneSymbol1127	False
sbtabreact1128	C00044 + C00001 <=> C00009 + C00035	R00335		testGeneSymbol1128	False
sbtabreact1129	C00931 + C00001 <=> C01024 + C00014	R00084		testGeneSymbol1129	True
sbtabreact1130	C00110 + C00096 <=> C03862 + C00035	R01009		testGeneSymbol1130	True
sbtabreact1131	C00458 + C00299 <=> C00105 + C00705	R02327		testGeneSymbol1131	True
sbtabreact1132	C17324 + C00001 <=> C20451 + C00014	R10223		testGeneSymbol1132	True
sbtabreact1133	C00022 <=> C00900 + C00011	R00006		testGeneSymbol1133	False
sbtabreact1134	C00019 + C01051 <=> C00021 + C02463	R03194		testGeneSymbol1134	True
sbtabreact1135	C00010 + C00149 <=> C00001 + C00048 + C00024	R00472		testGeneSymbol1135	True
sbtabreact1136	C00005 + C00996 <=> C00006 + C00999	R08539		testGeneSymbol1136	True
sbtabreact1137	C14800 + C00051 <=> C14805	R07025		testGeneSymbol1137	True
sbtabreact1138	C00631 <=> C00001 + C00074	R00658		testGeneSymbol1138	True
sbtabreact1139	C00003 + C05167 + C00001 <=> C00080 + C00004 + C00161 + C00014	R00145		testGeneSymbol1139	True
sbtabreact1140	C00064 + C00001 <=> C00014 + C00025	R00256		testGeneSymbol1140	True
sbtabreact1141	C00017 + C00002 <=> C00008 + C00562	R00162		testGeneSymbol1141	True
sbtabreact1142	C00002 + C00144 <=> C00008 + C00035	R00332		testGeneSymbol1142	True
sbtabreact1143	C01209 + C05223 <=> C05759 + C00229 + C00011	R04726		testGeneSymbol1143	True
sbtabreact1144	C00233 + C00011 <=> C04236	R01652		testGeneSymbol1144	True
sbtabreact1145	C00019 + C05813 <=> C00021 + C05814	R04990		testGeneSymbol1145	True
sbtabreact1146	C01563 <=> C00014 + C00011	R07316		testGeneSymbol1146	False
sbtabreact1147	C15973 + C00024 <=> C00010 + C16255	R02569		testGeneSymbol1147	True
sbtabreact1148	C00002 + C00288 + C00024 <=> C00083 + C00009 + C00008	R00742		testGeneSymbol1148	True
sbtabreact1149	C00079 + C01648 + C00002 <=> C00020 + C03511 + C00013	R03660		testGeneSymbol1149	False
sbtabreact1150	C00343 + C00001 + C00705 <=> C00342 + C00112	R02024		testGeneSymbol1150	True
sbtabreact1151	C00080 + C00004 + C00028 <=> C00030 + C00003	R00281		testGeneSymbol1151	True
sbtabreact1152	C00605 + C00641 <=> C00010 + C00422	R02694		testGeneSymbol1152	True
sbtabreact1153	C04874 <=> C01300 + C00266	R03504		testGeneSymbol1153	True
sbtabreact1154	C05847 + C00156 <=> C05848 + C00013	R05000		testGeneSymbol1154	True
sbtabreact1155	C00026 + C00049 <=> C00025 + C00036	R00355		testGeneSymbol1155	True
sbtabreact1156	C00497 + C00003 <=> C00022 + C00080 + C00004 + C00011	R00215		testGeneSymbol1156	True
sbtabreact1157	C00009 + C00212 <=> C00620 + C00147	R01561		testGeneSymbol1157	True
sbtabreact1158	C02739 + C00013 <=> C00002 + C00119	R01071		testGeneSymbol1158	True
sbtabreact1159	C00030 + C00027 <=> C00028 + C00001	R03532		testGeneSymbol1159	True
sbtabreact1160	C00001 + C05403 <=> C00221 + C05394	R04783		testGeneSymbol1160	True
sbtabreact1161	C00104 + C00002 <=> C00008 + C00081	R00722		testGeneSymbol1161	True
sbtabreact1162	C00001 + C05403 <=> C00221 + C05394	R06144		testGeneSymbol1162	True
sbtabreact1163	C03451 <=> C00546 + C00051	R02530		testGeneSymbol1163	True
sbtabreact1164	C00006 + C00555 + C00001 <=> C00080 + C00005 + C00334	R01986		testGeneSymbol1164	True
sbtabreact1165	C01137 + C00134 <=> C00315 + C00170	R01920		testGeneSymbol1165	True
sbtabreact1166	C01902 + C00019 <=> C00021 + C08830	R07481		testGeneSymbol1166	True
sbtabreact1167	C00093 + C15602 <=> C15603 + C00111	R00849		testGeneSymbol1167	True
sbtabreact1168	C00019 + C01051 <=> C00021 + C15527	R07237		testGeneSymbol1168	True
sbtabreact1169	C05662 <=> C04002 + C00001	R04371		testGeneSymbol1169	True
sbtabreact1170	C00041 + C00026 <=> C00022 + C00025	R00258		testGeneSymbol1170	True
sbtabreact1171	C00343 + C00206 + C00001 <=> C00008 + C00342	R02017		testGeneSymbol1171	True
sbtabreact1172	C00043 + C04500 <=> C00015 + C04537	R05970		testGeneSymbol1172	True
sbtabreact1173	C00001 + C01235 <=> C00137 + C00124	R01194		testGeneSymbol1173	True
sbtabreact1174	C00430 <=> C00931 + C00001	R00036		testGeneSymbol1174	True
sbtabreact1175	C00044 + C00001 <=> C00013 + C00144	R00426		testGeneSymbol1175	False
sbtabreact1176	C00013 + C01103 <=> C00295 + C00119	R01870		testGeneSymbol1176	True
sbtabreact1177	C00165 + C00001 <=> C01885 + C00060	R05209		testGeneSymbol1177	True
sbtabreact1178	C05745 + C00003 <=> C04246 + C00080 + C00004	R04429		testGeneSymbol1178	True
sbtabreact1179	C00286 + C00001 <=> C00362 + C00013	R01855		testGeneSymbol1179	False
sbtabreact1180	C00185 + C00001 <=> C00031	R00306		testGeneSymbol1180	False
sbtabreact1181	C00460 + C00299 <=> C00105 + C01346	R02332		testGeneSymbol1181	True
sbtabreact1182	C00044 + C02100 <=> C02031 + C00013	R03828		testGeneSymbol1182	True
sbtabreact1183	C00007 + C17552 <=> C00001 + C17560	R08773		testGeneSymbol1183	True
sbtabreact1184	C00093 + C00399 <=> C00390 + C00111	R08657		testGeneSymbol1184	True
sbtabreact1185	C04696 + C00001 <=> C03998 + C16669	R04368		testGeneSymbol1185	True
sbtabreact1186	C00007 + C00137 <=> C00191 + C00001	R01184		testGeneSymbol1186	False
sbtabreact1187	C01209 + C00173 <=> C00229 + C00685 + C00011	R02768		testGeneSymbol1187	True
sbtabreact1188	C00787 + C00082 + C00002 <=> C02839 + C00020 + C00013	R02918		testGeneSymbol1188	False
sbtabreact1189	C00022 + C00068 <=> C05125 + C00011	R00014		testGeneSymbol1189	False
sbtabreact1190	C01194 + C00002 <=> C00008 + C04549	R03362		testGeneSymbol1190	False
sbtabreact1191	C00019 + C00039 <=> C00021 + C02967	R00380		testGeneSymbol1191	True
sbtabreact1192	C00860 + C00003 + C00001 <=> C00080 + C00004 + C00135	R01158		testGeneSymbol1192	False
sbtabreact1193	C00184 + C00074 <=> C00022 + C00111	R01012		testGeneSymbol1193	True
sbtabreact1194	C00475 + C00131 <=> C00055 + C00206	R01548		testGeneSymbol1194	True
sbtabreact1195	C01157 + C00003 <=> C00080 + C04281 + C00004	R03291		testGeneSymbol1195	True
sbtabreact1196	C00002 + C00037 + C01642 <=> C00020 + C00013 + C02412	R03654		testGeneSymbol1196	False
sbtabreact1197	C03427 <=> C05421 + C00013	R04218		testGeneSymbol1197	True
sbtabreact1198	C02739 + C00001 <=> C02741 + C00013	R04035		testGeneSymbol1198	True
sbtabreact1199	C00420 + C00096 <=> C05864 + C00035	R06128		testGeneSymbol1199	True
sbtabreact1200	C00020 + C00002 <=> C00008	R00127		testGeneSymbol1200	True
sbtabreact1201	C04637 + C00001 <=> C00009 + C01277	R04404		testGeneSymbol1201	False
sbtabreact1202	C00117 + C00002 <=> C00020 + C00119	R01049		testGeneSymbol1202	True
sbtabreact1203	C03862 + C02189 <=> C00110 + C00420	R07620		testGeneSymbol1203	True
sbtabreact1204	C00022 + C00002 + C00288 <=> C00009 + C00008 + C00036	R00344		testGeneSymbol1204	True
sbtabreact1205	C00002 + C00418 <=> C00008 + C01107	R02245		testGeneSymbol1205	True
sbtabreact1206	C00007 + C00534 + C00001 <=> C00250 + C00027 + C00014	R01710		testGeneSymbol1206	True
sbtabreact1207	C00475 + C00460 <=> C00055 + C01346	R02372		testGeneSymbol1207	True
sbtabreact1208	C00137 + C00269 <=> C00055 + C01194	R01802		testGeneSymbol1208	True
sbtabreact1209	C04302 + C00013 <=> C00108 + C00119	R01073		testGeneSymbol1209	True
sbtabreact1210	C06126 + C00001 <=> C02686 + C00124	R06094		testGeneSymbol1210	True
sbtabreact1211	C00002 <=> C00013 + C00575	R00089		testGeneSymbol1211	False
sbtabreact1212	C00006 + C00001 + C03912 <=> C00080 + C00005 + C00025	R00708		testGeneSymbol1212	True
sbtabreact1213	C05345 + C00002 <=> C00008 + C05378	R04779		testGeneSymbol1213	True
sbtabreact1214	C00105 + C00002 <=> C00008 + C00015	R00158		testGeneSymbol1214	True
sbtabreact1215	C05747 + C00006 <=> C05746 + C00080 + C00005	R04953		testGeneSymbol1215	True
sbtabreact1216	C01097 + C00002 <=> C00008 + C03785	R03236		testGeneSymbol1216	True
sbtabreact1217	C00002 + C00085 <=> C00008 + C00354	R00756		testGeneSymbol1217	False
sbtabreact1218	C00135 + C00002 + C01643 <=> C00020 + C02988 + C00013	R03655		testGeneSymbol1218	False
sbtabreact1219	C00944 <=> C02637 + C00001	R03084		testGeneSymbol1219	True
sbtabreact1220	C04570 + C00399 <=> C00390 + C04253	R04433		testGeneSymbol1220	True
sbtabreact1221	C00718 <=> C00369	R06186		testGeneSymbol1221	True
sbtabreact1222	C14802 + C00051 <=> C14803	R07023		testGeneSymbol1222	True
sbtabreact1223	C00244 + C15603 <=> C00088 + C15602 + C00001	R09497		testGeneSymbol1223	True
sbtabreact1224	C01209 + C05752 <=> C05753 + C00229 + C00011	R04960		testGeneSymbol1224	True
sbtabreact1225	C01172 <=> C05345	R03321		testGeneSymbol1225	True
sbtabreact1226	C05434 <=> C16291	R07856		testGeneSymbol1226	False
sbtabreact1227	C01646 + C00002 + C00047 <=> C00020 + C01931 + C00013	R03658		testGeneSymbol1227	False
sbtabreact1228	C00092 + C00029 <=> C00689 + C00015	R00836		testGeneSymbol1228	True
sbtabreact1229	C00065 + C00013 <=> C00009 + C01005	R00584		testGeneSymbol1229	True
sbtabreact1230	C05923 <=> C06148	R05048		testGeneSymbol1230	True
sbtabreact1231	C00003 + C00014 + C00001 <=> C00080 + C00004 + C00088	R00787		testGeneSymbol1231	False
sbtabreact1232	C00585 + C00002 <=> C00008 + C01167	R02584		testGeneSymbol1232	True
sbtabreact1233	C00197 + C00003 <=> C00080 + C00004 + C03232	R01513		testGeneSymbol1233	True
sbtabreact1234	C00166 + C00049 <=> C00079 + C00036	R00695		testGeneSymbol1234	True
sbtabreact1235	C00044 + C00001 <=> C00058 + C04895	R00424		testGeneSymbol1235	True
sbtabreact1236	C00002 + C00025 + C00921 <=> C00009 + C00415 + C00008	R02237		testGeneSymbol1236	True
sbtabreact1237	C00235 + C00066 <=> C04432 + C00013	R01122		testGeneSymbol1237	True
sbtabreact1238	C00025 + C00024 <=> C00010 + C00624	R00259		testGeneSymbol1238	True
sbtabreact1239	C00002 + C00001 <=> C00009 + C00008	R00086		testGeneSymbol1239	False
sbtabreact1240	C01647 + C00002 + C00073 <=> C00020 + C02430 + C00013	R03659		testGeneSymbol1240	False
sbtabreact1241	C00081 + C00085 <=> C00104 + C00354	R00770		testGeneSymbol1241	True
sbtabreact1242	C01051 <=> C03263 + C00011	R03197		testGeneSymbol1242	True
sbtabreact1243	C05125 + C15972 <=> C00068 + C16255	R03270		testGeneSymbol1243	False
sbtabreact1244	C00315 + C00003 <=> C00080 + C00004 + C15853	R07477		testGeneSymbol1244	True
sbtabreact1245	C02972 + C00003 <=> C02051 + C00080 + C00004	R03815		testGeneSymbol1245	False
sbtabreact1246	C00080 + C00704 <=> C00007 + C00027	R00275		testGeneSymbol1246	True
sbtabreact1247	C00010 + C00222 + C00003 <=> C00080 + C00004 + C00024 + C00011	R00705		testGeneSymbol1247	True
sbtabreact1248	C00007 + C00080 + C00005 + C00077 <=> C00006 + C00001 + C20850	R10789		testGeneSymbol1248	True
sbtabreact1249	C00365 + C00143 <=> C00415 + C00364	R02101		testGeneSymbol1249	True
sbtabreact1250	C01641 + C00002 + C00025 <=> C00020 + C00013 + C02987	R05578		testGeneSymbol1250	True
sbtabreact1251	C00001 + C06124 <=> C00009 + C00319	R06521		testGeneSymbol1251	False
sbtabreact1252	C00354 + C00001 <=> C00009 + C00085	R00762		testGeneSymbol1252	True
sbtabreact1253	C05382 + C00118 <=> C00279 + C05345	R01827		testGeneSymbol1253	True
sbtabreact1254	C00093 + C00031 <=> C00116 + C00092	R00850		testGeneSymbol1254	True
sbtabreact1255	C00422 + C00001 <=> C00165 + C00060	R01369		testGeneSymbol1255	True
sbtabreact1256	C00475 + C00002 <=> C00008 + C00055	R00513		testGeneSymbol1256	True
sbtabreact1257	C00001 + C01081 <=> C00009 + C00378	R02135		testGeneSymbol1257	False
sbtabreact1258	C00463 + C00065 <=> C00078 + C00001	R00674		testGeneSymbol1258	True
sbtabreact1259	C01100 + C00001 <=> C00009 + C00860	R03013		testGeneSymbol1259	True
sbtabreact1260	C00080 + C01417 + C00288 <=> C00014 + C00011	R10079		testGeneSymbol1260	True
sbtabreact1261	C00123 + C01645 + C00002 <=> C00020 + C02047 + C00013	R03657		testGeneSymbol1261	False
sbtabreact1262	C02191 + C14818 <=> C00032 + C00080	R00310		testGeneSymbol1262	True
sbtabreact1263	C02737 <=> C00350 + C00011	R02055		testGeneSymbol1263	False
sbtabreact1264	C14787 + C00051 <=> C14792	R07004		testGeneSymbol1264	True
sbtabreact1265	C00868 <=> C02764	R03020		testGeneSymbol1265	True
sbtabreact1266	C00022 + C00063 <=> C00112 + C00074	R00572		testGeneSymbol1266	True
sbtabreact1267	C01185 + C00002 <=> C00857 + C00013	R03005		testGeneSymbol1267	True
sbtabreact1268	C00117 <=> C00199	R01056		testGeneSymbol1268	True
sbtabreact1269	C01302 <=> C03506 + C00001 + C00011	R03508		testGeneSymbol1269	True
sbtabreact1270	C00007 + C00080 + C00005 + C00328 <=> C03227 + C00006 + C00001	R01960		testGeneSymbol1270	True
sbtabreact1271	C00021 + C00001 <=> C00212 + C00155	R00192		testGeneSymbol1271	True
sbtabreact1272	C02051 + C00037 <=> C01242 + C00011	R03425		testGeneSymbol1272	True
sbtabreact1273	C00365 + C00002 <=> C00008 + C01346	R02098		testGeneSymbol1273	True
sbtabreact1274	C00001 + C00492 <=> C00089 + C00124	R06070		testGeneSymbol1274	True
sbtabreact1275	C05382 + C00118 <=> C00279 + C00085	R08575		testGeneSymbol1275	True
sbtabreact1276	C00003 + C05749 <=> C00080 + C00004 + C05748	R04955		testGeneSymbol1276	True
sbtabreact1277	C00020 + C00001 <=> C00130 + C00014	R00181		testGeneSymbol1277	True
sbtabreact1278	C00319 + C00040 <=> C00010 + C00195	R01496		testGeneSymbol1278	False
sbtabreact1279	C00123 + C00026 <=> C00233 + C00025	R01090		testGeneSymbol1279	True
sbtabreact1280	C00001 + C00037 + C00143 <=> C00101 + C00065	R00945		testGeneSymbol1280	True
sbtabreact1281	C01300 + C00002 <=> C04807 + C00020	R03503		testGeneSymbol1281	True
sbtabreact1282	C01143 + C00002 <=> C00129 + C00009 + C00008 + C00011	R01121		testGeneSymbol1282	True
sbtabreact1283	C00044 + C00636 <=> C00013 + C00096	R00885		testGeneSymbol1283	True
sbtabreact1284	C02741 + C00001 <=> C04896	R04037		testGeneSymbol1284	True
sbtabreact1285	C00026 + C15972 <=> C16254 + C00011	R01700		testGeneSymbol1285	True
sbtabreact1286	C18239 + C17023 <=> C05924	R09395		testGeneSymbol1286	True
sbtabreact1287	C05125 + C00109 <=> C00068 + C06006	R04673		testGeneSymbol1287	True
sbtabreact1288	C00003 + C00001 + C01165 <=> C00080 + C00004 + C00025	R00245		testGeneSymbol1288	True
sbtabreact1289	C00007 + C00080 + C00005 + C11509 <=> C00006 + C04840 + C00001	R05738		testGeneSymbol1289	True
sbtabreact1290	C00208 + C00001 <=> C00267	R06084		testGeneSymbol1290	True
sbtabreact1291	C01640 + C00064 + C00002 <=> C00020 + C00013 + C02282	R03652		testGeneSymbol1291	True
sbtabreact1292	C00163 + C00002 <=> C05983 + C00013	R01354		testGeneSymbol1292	True
sbtabreact1293	C00019 + C02188 <=> C05544 + C00021	R03875		testGeneSymbol1293	False
sbtabreact1294	C00352 + C00001 <=> C00014 + C00085	R00765		testGeneSymbol1294	False
sbtabreact1295	C00010 + C00033 + C00002 <=> C00020 + C00013 + C00024	R00235		testGeneSymbol1295	True
sbtabreact1296	C00022 + C00109 <=> C06006 + C00011	R08648		testGeneSymbol1296	True
sbtabreact1297	C00002 + C00361 <=> C00286 + C00008	R01857		testGeneSymbol1297	True
sbtabreact1298	C00673 <=> C00084 + C00118	R01066		testGeneSymbol1298	True
sbtabreact1299	C00065 + C03506 <=> C00078 + C00001 + C00118	R02722		testGeneSymbol1299	True
sbtabreact1300	C02038 + C02593 <=> C00010 + C03881	R03992		testGeneSymbol1300	True
sbtabreact1301	C00882 + C00002 <=> C00010 + C00008	R00130		testGeneSymbol1301	True
sbtabreact1302	C00044 + C00299 <=> C00105 + C00035	R00968		testGeneSymbol1302	True
sbtabreact1303	C00007 + C00080 + C00005 + C17561 <=> C00006 + C17562 + C00001	R08775		testGeneSymbol1303	True
sbtabreact1304	C00390 + C00003 <=> C00080 + C00004 + C00399	R02163		testGeneSymbol1304	True
sbtabreact1305	C02094 <=> C05432	R03823		testGeneSymbol1305	True
sbtabreact1306	C00286 + C00475 <=> C00055 + C00361	R02091		testGeneSymbol1306	True
sbtabreact1307	C00149 <=> C00122 + C00001	R01082		testGeneSymbol1307	True
sbtabreact1308	C00014 + C00002 + C00025 <=> C00009 + C00008 + C00064	R00253		testGeneSymbol1308	True
sbtabreact1309	C00003 + C00051 <=> C00127 + C00080 + C00004	R00094		testGeneSymbol1309	True
sbtabreact1310	C04618 + C00006 <=> C00080 + C05744 + C00005	R04533		testGeneSymbol1310	True
sbtabreact1311	C00364 + C00002 <=> C00008 + C00363	R02094		testGeneSymbol1311	True
sbtabreact1312	C00022 + C00201 <=> C00074 + C00454	R02320		testGeneSymbol1312	True
sbtabreact1313	C00243 + C00001 <=> C00124 + C00267	R06098		testGeneSymbol1313	True
sbtabreact1314	C05757 + C00006 <=> C00080 + C05756 + C00005	R04964		testGeneSymbol1314	True
sbtabreact1315	C15811 + C00097 <=> C15812 + C00041	R07460		testGeneSymbol1315	True
sbtabreact1316	C00006 + C05167 + C00001 <=> C00080 + C00005 + C00161 + C00014	R00146		testGeneSymbol1316	True
sbtabreact1317	C01031 + C00001 <=> C00058 + C00051	R00527		testGeneSymbol1317	True
sbtabreact1318	C04823 <=> C04677 + C00122	R04559		testGeneSymbol1318	True
sbtabreact1319	C00006 + C00114 <=> C00080 + C00005 + C00576	R08558		testGeneSymbol1319	True
sbtabreact1320	C00002 + C01644 + C00407 <=> C00020 + C03127 + C00013	R03656		testGeneSymbol1320	False
sbtabreact1321	C06006 <=> C14463	R05069		testGeneSymbol1321	True
sbtabreact1322	C00081 + C01097 <=> C00104 + C03785	R03239		testGeneSymbol1322	True
sbtabreact1323	C01185 + C00013 + C00011 <=> C03722 + C00119	R03348		testGeneSymbol1323	True
sbtabreact1324	C00243 + C00001 <=> C00124 + C00267	R01678		testGeneSymbol1324	True
sbtabreact1325	C00068 + C05382 <=> C00117 + C13378	R06863		testGeneSymbol1325	True
sbtabreact1326	C00007 + C00080 + C00004 + C04530 <=> C00003 + C04814 + C00001	R04501		testGeneSymbol1326	True
sbtabreact1327	C00080 + C00005 + C16216 <=> C00006 + C16217	R07759		testGeneSymbol1327	False
sbtabreact1328	C01639 + C00002 + C00097 <=> C00020 + C03125 + C00013	R03650		testGeneSymbol1328	False
sbtabreact1329	C00130 + C00001 <=> C04734	R01127		testGeneSymbol1329	True
sbtabreact1330	C00010 + C00006 + C00418 <=> C00356 + C00080 + C00005	R02082		testGeneSymbol1330	True
sbtabreact1331	C06010 + C00011 <=> C00022	R00226		testGeneSymbol1331	True
sbtabreact1332	C00984 + C00002 <=> C00008 + C00446	R01092		testGeneSymbol1332	True
sbtabreact1333	C01640 + C00002 + C00025 <=> C00020 + C00013 + C06112	R03651		testGeneSymbol1333	True
sbtabreact1334	C00117 + C00064 + C00118 <=> C00009 + C00018 + C00001 + C00025	R10089		testGeneSymbol1334	True
sbtabreact1335	C00026 + C00099 <=> C00222 + C00025	R00908		testGeneSymbol1335	True
sbtabreact1336	C04233 + C00001 <=> C00162 + C00670	R02747		testGeneSymbol1336	False
sbtabreact1337	C00195 + C00001 <=> C00319 + C00060	R01493		testGeneSymbol1337	True
sbtabreact1338	C00279 + C00001 + C00074 <=> C00009 + C04691	R01826		testGeneSymbol1338	True
sbtabreact1339	C00354 <=> C00111 + C00118	R01068		testGeneSymbol1339	True
sbtabreact1340	C12126 + C00001 <=> C00162 + C00836	R06518		testGeneSymbol1340	False
sbtabreact1341	C00641 + C00865 <=> C06254 + C00422	R05333		testGeneSymbol1341	False
sbtabreact1342	C00010 + C02504 <=> C00141 + C00001 + C00024	R01213		testGeneSymbol1342	True
sbtabreact1343	C01209 + C03939 <=> C05744 + C00229 + C00011	R04355		testGeneSymbol1343	True
sbtabreact1344	C00343 + C00001 + C00073 <=> C00342 + C15999	R07606		testGeneSymbol1344	True
sbtabreact1345	C00006 + C04688 <=> C05759 + C00080 + C00005	R04566		testGeneSymbol1345	True
sbtabreact1346	C00019 + C05803 <=> C00021 + C05804	R04983		testGeneSymbol1346	True
sbtabreact1347	C04146 + C00156 <=> C00013 + C05809	R05615		testGeneSymbol1347	True
sbtabreact1348	C00632 + C00007 <=> C04409	R02665		testGeneSymbol1348	True
sbtabreact1349	C04272 <=> C00141 + C00001	R04441		testGeneSymbol1349	True
sbtabreact1350	C03862 + C02189 <=> C02863 + C00110	R04072		testGeneSymbol1350	True
sbtabreact1351	C03227 + C00026 <=> C05645 + C00025	R04171		testGeneSymbol1351	False
sbtabreact1352	C00101 + C00003 + C00037 <=> C00080 + C00004 + C00014 + C00011 + C00143	R01221		testGeneSymbol1352	True
sbtabreact1353	C00353 <=> C03427 + C00013	R02065		testGeneSymbol1353	True
sbtabreact1354	C00668 <=> C05345	R02740		testGeneSymbol1354	True
sbtabreact1355	C00019 + C04441 <=> C00021 + C01573	R10306		testGeneSymbol1355	True
sbtabreact1356	C01269 <=> C00009 + C00251	R01714		testGeneSymbol1356	True
sbtabreact1357	C06126 + C00001 <=> C02686 + C00124	R04019		testGeneSymbol1357	False
sbtabreact1358	C00044 <=> C00942 + C00013	R00434		testGeneSymbol1358	False
sbtabreact1359	C00243 + C00001 <=> C00031 + C00124	R01100		testGeneSymbol1359	True
sbtabreact1360	C00127 + C00080 + C00005 <=> C00006 + C00051	R00115		testGeneSymbol1360	False
sbtabreact1361	C00014 + C00075 + C00002 <=> C00009 + C00008 + C00063	R00571		testGeneSymbol1361	True
sbtabreact1362	C05382 + C00002 <=> C00008 + C00447	R01843		testGeneSymbol1362	True
sbtabreact1363	C03862 + C05864 <=> C00420 + C00110	R06258		testGeneSymbol1363	True
sbtabreact1364	C00010 + C05993 <=> C00020 + C00024	R00236		testGeneSymbol1364	True
sbtabreact1365	C05432 <=> C05435	R05341		testGeneSymbol1365	True
sbtabreact1366	C00475 + C00001 <=> C00014 + C00299	R01878		testGeneSymbol1366	True
sbtabreact1367	C00130 + C00044 + C00049 <=> C00009 + C03794 + C00035	R01135		testGeneSymbol1367	True
sbtabreact1368	C00007 + C00026 + C05545 <=> C00067 + C00042 + C02188 + C00011	R10056		testGeneSymbol1368	True
sbtabreact1369	C15972 + C00322 <=> C06157 + C00011	R01940		testGeneSymbol1369	True
sbtabreact1370	C00224 + C00002 <=> C00008 + C00053	R00509		testGeneSymbol1370	False
sbtabreact1371	C00006 + C04633 <=> C00080 + C00005 + C05762	R04543		testGeneSymbol1371	True
sbtabreact1372	C00006 + C05752 <=> C00080 + C00005 + C05751	R04959		testGeneSymbol1372	True
sbtabreact1373	C00461 + C00001 <=> C00033 + C00734	R06241		testGeneSymbol1373	True
sbtabreact1374	C16240 + C16239 <=> C00229 + C16237	R07769		testGeneSymbol1374	True
sbtabreact1375	C00199 <=> C00058 + C15556	R07281		testGeneSymbol1375	True
sbtabreact1376	C00068 + C00900 <=> C00022 + C05125	R03050		testGeneSymbol1376	True
sbtabreact1377	C00010 + C00006 + C00222 <=> C00080 + C00005 + C00024 + C00011	R00706		testGeneSymbol1377	True
sbtabreact1378	C00007 + C00366 + C00001 <=> C11821 + C00027	R02106		testGeneSymbol1378	False
sbtabreact1379	C00077 <=> C00134 + C00011	R00670		testGeneSymbol1379	True
sbtabreact1380	C00043 + C04500 <=> C00015 + C04537	R04494		testGeneSymbol1380	True
sbtabreact1381	C01636 + C00002 + C00062 <=> C00020 + C02163 + C00013	R03646		testGeneSymbol1381	False
sbtabreact1382	C00064 + C00085 <=> C00352 + C00025	R00768		testGeneSymbol1382	True
sbtabreact1383	C00055 + C00002 <=> C00008 + C00112	R00512		testGeneSymbol1383	True
sbtabreact1384	C00337 + C00001 <=> C00438	R01993		testGeneSymbol1384	True
sbtabreact1385	C19848 + C06232 <=> C00020 + C18237 + C00001	R09735		testGeneSymbol1385	True
sbtabreact1386	C05431 <=> C05434	R04801		testGeneSymbol1386	False
